timestamp,fecha,hora,minuto,dia_semana,es_fin_semana,parking_id,parking_nombre,tipo,capacidad,libres,ocupados,pct_ocupacion,estado
2026-05-19 09:00:00,2026-05-19,9,0,1,0,CA,Camas,comercial,250,145,105,0.4194,LIBRE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,PA,El Palo,playa,120,83,37,0.3123,LIBRE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,AN,Av. de Andalucía,comercial,550,318,232,0.4215,LIBRE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,TE,Tejón y Rodríguez,centro,100,41,59,0.5943,DISPONIBLE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,AL,Alcazaba,centro,200,99,101,0.5025,DISPONIBLE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,SJ,San Juan de la Cruz,comercial,450,239,211,0.469,LIBRE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,CY,Carlos Haya,hospital,400,105,295,0.7363,DISPONIBLE
2026-05-19 09:00:00,2026-05-19,9,0,1,0,PB,Pío Baroja,playa,200,109,91,0.4566,LIBRE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,CE,Cervantes,centro,400,159,241,0.603,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,MA,Pz. de la Marina,centro,180,59,121,0.6725,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,CA,Camas,comercial,250,129,121,0.4837,LIBRE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,PA,El Palo,playa,120,83,37,0.3042,LIBRE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,AN,Av. de Andalucía,comercial,550,273,277,0.5031,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,TE,Tejón y Rodríguez,centro,100,34,66,0.66,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,AL,Alcazaba,centro,200,85,115,0.5757,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,SJ,San Juan de la Cruz,comercial,450,204,246,0.5466,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,CY,Carlos Haya,hospital,400,93,307,0.7676,DISPONIBLE
2026-05-19 09:30:00,2026-05-19,9,30,1,0,PB,Pío Baroja,playa,200,104,96,0.4801,LIBRE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,CE,Cervantes,centro,400,126,274,0.6841,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,MA,Pz. de la Marina,centro,180,44,136,0.7535,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,CA,Camas,comercial,250,105,145,0.5805,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,PA,El Palo,playa,120,75,45,0.3748,LIBRE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,AN,Av. de Andalucía,comercial,550,247,303,0.5514,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,TE,Tejón y Rodríguez,centro,100,25,75,0.749,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,AL,Alcazaba,centro,200,66,134,0.6675,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,SJ,San Juan de la Cruz,comercial,450,154,296,0.6577,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,CY,Carlos Haya,hospital,400,72,328,0.8193,DISPONIBLE
2026-05-19 10:00:00,2026-05-19,10,0,1,0,PB,Pío Baroja,playa,200,99,101,0.5048,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,CE,Cervantes,centro,400,111,289,0.7237,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,MA,Pz. de la Marina,centro,180,39,141,0.7813,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,CA,Camas,comercial,250,92,158,0.6338,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,PA,El Palo,playa,120,74,46,0.3831,LIBRE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,AN,Av. de Andalucía,comercial,550,230,320,0.5817,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,TE,Tejón y Rodríguez,centro,100,21,79,0.7856,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,AL,Alcazaba,centro,200,54,146,0.7293,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,SJ,San Juan de la Cruz,comercial,450,139,311,0.6904,DISPONIBLE
2026-05-19 10:30:00,2026-05-19,10,30,1,0,CY,Carlos Haya,hospital,400,51,349,0.8714,LLENO
2026-05-19 10:30:00,2026-05-19,10,30,1,0,PB,Pío Baroja,playa,200,101,99,0.4934,LIBRE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,CE,Cervantes,centro,400,83,317,0.7936,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,MA,Pz. de la Marina,centro,180,34,146,0.8133,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,CA,Camas,comercial,250,80,170,0.6788,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,PA,El Palo,playa,120,68,52,0.4306,LIBRE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,AN,Av. de Andalucía,comercial,550,222,328,0.5955,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,TE,Tejón y Rodríguez,centro,100,18,82,0.8216,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,AL,Alcazaba,centro,200,47,153,0.7646,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,SJ,San Juan de la Cruz,comercial,450,135,315,0.7001,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,CY,Carlos Haya,hospital,400,64,336,0.8388,DISPONIBLE
2026-05-19 11:00:00,2026-05-19,11,0,1,0,PB,Pío Baroja,playa,200,102,98,0.4903,LIBRE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,CE,Cervantes,centro,400,89,311,0.7786,DISPONIBLE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,MA,Pz. de la Marina,centro,180,25,155,0.8611,LLENO
2026-05-19 11:30:00,2026-05-19,11,30,1,0,CA,Camas,comercial,250,73,177,0.7092,DISPONIBLE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,PA,El Palo,playa,120,70,50,0.4154,LIBRE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,AN,Av. de Andalucía,comercial,550,198,352,0.64,DISPONIBLE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,TE,Tejón y Rodríguez,centro,100,14,86,0.864,LLENO
2026-05-19 11:30:00,2026-05-19,11,30,1,0,AL,Alcazaba,centro,200,42,158,0.7903,DISPONIBLE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,SJ,San Juan de la Cruz,comercial,450,125,325,0.723,DISPONIBLE
2026-05-19 11:30:00,2026-05-19,11,30,1,0,CY,Carlos Haya,hospital,400,58,342,0.854,LLENO
2026-05-19 11:30:00,2026-05-19,11,30,1,0,PB,Pío Baroja,playa,200,101,99,0.496,LIBRE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,CE,Cervantes,centro,400,93,307,0.7665,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,MA,Pz. de la Marina,centro,180,24,156,0.8656,LLENO
2026-05-19 12:00:00,2026-05-19,12,0,1,0,CA,Camas,comercial,250,71,179,0.7165,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,PA,El Palo,playa,120,58,62,0.5146,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,AN,Av. de Andalucía,comercial,550,178,372,0.6767,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,TE,Tejón y Rodríguez,centro,100,14,86,0.8574,LLENO
2026-05-19 12:00:00,2026-05-19,12,0,1,0,AL,Alcazaba,centro,200,32,168,0.8419,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,SJ,San Juan de la Cruz,comercial,450,119,331,0.7362,DISPONIBLE
2026-05-19 12:00:00,2026-05-19,12,0,1,0,CY,Carlos Haya,hospital,400,53,347,0.8681,LLENO
2026-05-19 12:00:00,2026-05-19,12,0,1,0,PB,Pío Baroja,playa,200,105,95,0.4753,LIBRE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,CE,Cervantes,centro,400,64,336,0.8394,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,MA,Pz. de la Marina,centro,180,26,154,0.8542,LLENO
2026-05-19 12:30:00,2026-05-19,12,30,1,0,CA,Camas,comercial,250,64,186,0.7449,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,PA,El Palo,playa,120,55,65,0.5385,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,AN,Av. de Andalucía,comercial,550,165,385,0.7001,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,TE,Tejón y Rodríguez,centro,100,14,86,0.8642,LLENO
2026-05-19 12:30:00,2026-05-19,12,30,1,0,AL,Alcazaba,centro,200,26,174,0.868,LLENO
2026-05-19 12:30:00,2026-05-19,12,30,1,0,SJ,San Juan de la Cruz,comercial,450,105,345,0.7664,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,CY,Carlos Haya,hospital,400,62,338,0.8444,DISPONIBLE
2026-05-19 12:30:00,2026-05-19,12,30,1,0,PB,Pío Baroja,playa,200,103,97,0.4873,LIBRE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,CE,Cervantes,centro,400,78,322,0.804,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,MA,Pz. de la Marina,centro,180,33,147,0.8193,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,CA,Camas,comercial,250,71,179,0.7152,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,PA,El Palo,playa,120,54,66,0.5514,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,AN,Av. de Andalucía,comercial,550,143,407,0.74,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,TE,Tejón y Rodríguez,centro,100,9,91,0.9101,LLENO
2026-05-19 13:00:00,2026-05-19,13,0,1,0,AL,Alcazaba,centro,200,31,169,0.8462,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,SJ,San Juan de la Cruz,comercial,450,124,326,0.7255,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,CY,Carlos Haya,hospital,400,71,329,0.8219,DISPONIBLE
2026-05-19 13:00:00,2026-05-19,13,0,1,0,PB,Pío Baroja,playa,200,95,105,0.5253,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,CE,Cervantes,centro,400,94,306,0.7643,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,MA,Pz. de la Marina,centro,180,35,145,0.8056,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,CA,Camas,comercial,250,76,174,0.6965,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,PA,El Palo,playa,120,51,69,0.5737,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,AN,Av. de Andalucía,comercial,550,164,386,0.7026,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,TE,Tejón y Rodríguez,centro,100,10,90,0.9046,LLENO
2026-05-19 13:30:00,2026-05-19,13,30,1,0,AL,Alcazaba,centro,200,27,173,0.8652,LLENO
2026-05-19 13:30:00,2026-05-19,13,30,1,0,SJ,San Juan de la Cruz,comercial,450,129,321,0.7136,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,CY,Carlos Haya,hospital,400,63,337,0.8419,DISPONIBLE
2026-05-19 13:30:00,2026-05-19,13,30,1,0,PB,Pío Baroja,playa,200,105,95,0.4732,LIBRE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,CE,Cervantes,centro,400,100,300,0.7488,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,MA,Pz. de la Marina,centro,180,41,139,0.7746,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,CA,Camas,comercial,250,93,157,0.6271,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,PA,El Palo,playa,120,54,66,0.547,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,AN,Av. de Andalucía,comercial,550,162,388,0.7047,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,TE,Tejón y Rodríguez,centro,100,19,81,0.8069,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,AL,Alcazaba,centro,200,43,157,0.7863,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,SJ,San Juan de la Cruz,comercial,450,142,308,0.6848,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,CY,Carlos Haya,hospital,400,71,329,0.8221,DISPONIBLE
2026-05-19 14:00:00,2026-05-19,14,0,1,0,PB,Pío Baroja,playa,200,108,92,0.4586,LIBRE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,CE,Cervantes,centro,400,114,286,0.7162,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,MA,Pz. de la Marina,centro,180,48,132,0.733,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,CA,Camas,comercial,250,87,163,0.6506,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,PA,El Palo,playa,120,59,61,0.506,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,AN,Av. de Andalucía,comercial,550,168,382,0.6946,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,TE,Tejón y Rodríguez,centro,100,22,78,0.7751,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,AL,Alcazaba,centro,200,44,156,0.7779,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,SJ,San Juan de la Cruz,comercial,450,144,306,0.6795,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,CY,Carlos Haya,hospital,400,63,337,0.843,DISPONIBLE
2026-05-19 14:30:00,2026-05-19,14,30,1,0,PB,Pío Baroja,playa,200,108,92,0.4586,LIBRE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,CE,Cervantes,centro,400,101,299,0.7486,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,MA,Pz. de la Marina,centro,180,42,138,0.7693,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,CA,Camas,comercial,250,91,159,0.6349,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,PA,El Palo,playa,120,59,61,0.5123,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,AN,Av. de Andalucía,comercial,550,139,411,0.7468,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,TE,Tejón y Rodríguez,centro,100,26,74,0.7432,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,AL,Alcazaba,centro,200,46,154,0.7687,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,SJ,San Juan de la Cruz,comercial,450,143,307,0.6827,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,CY,Carlos Haya,hospital,400,64,336,0.8411,DISPONIBLE
2026-05-19 15:00:00,2026-05-19,15,0,1,0,PB,Pío Baroja,playa,200,106,94,0.469,LIBRE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,CE,Cervantes,centro,400,107,293,0.7323,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,MA,Pz. de la Marina,centro,180,37,143,0.7963,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,CA,Camas,comercial,250,90,160,0.639,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,PA,El Palo,playa,120,61,59,0.4901,LIBRE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,AN,Av. de Andalucía,comercial,550,130,420,0.7644,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,TE,Tejón y Rodríguez,centro,100,21,79,0.7941,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,AL,Alcazaba,centro,200,50,150,0.7503,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,SJ,San Juan de la Cruz,comercial,450,129,321,0.7135,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,CY,Carlos Haya,hospital,400,66,334,0.8343,DISPONIBLE
2026-05-19 15:30:00,2026-05-19,15,30,1,0,PB,Pío Baroja,playa,200,115,85,0.4238,LIBRE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,CE,Cervantes,centro,400,106,294,0.7347,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,MA,Pz. de la Marina,centro,180,41,139,0.7733,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,CA,Camas,comercial,250,83,167,0.6687,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,PA,El Palo,playa,120,63,57,0.4767,LIBRE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,AN,Av. de Andalucía,comercial,550,127,423,0.7698,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,TE,Tejón y Rodríguez,centro,100,17,83,0.8338,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,AL,Alcazaba,centro,200,44,156,0.7818,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,SJ,San Juan de la Cruz,comercial,450,90,360,0.7998,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,CY,Carlos Haya,hospital,400,75,325,0.8119,DISPONIBLE
2026-05-19 16:00:00,2026-05-19,16,0,1,0,PB,Pío Baroja,playa,200,108,92,0.4604,LIBRE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,CE,Cervantes,centro,400,92,308,0.7707,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,MA,Pz. de la Marina,centro,180,32,148,0.825,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,CA,Camas,comercial,250,77,173,0.6926,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,PA,El Palo,playa,120,60,60,0.4988,LIBRE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,AN,Av. de Andalucía,comercial,550,103,447,0.8136,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,TE,Tejón y Rodríguez,centro,100,19,81,0.8116,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,AL,Alcazaba,centro,200,42,158,0.7914,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,SJ,San Juan de la Cruz,comercial,450,87,363,0.8064,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,CY,Carlos Haya,hospital,400,83,317,0.7915,DISPONIBLE
2026-05-19 16:30:00,2026-05-19,16,30,1,0,PB,Pío Baroja,playa,200,111,89,0.4444,LIBRE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,CE,Cervantes,centro,400,60,340,0.8493,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,MA,Pz. de la Marina,centro,180,30,150,0.8357,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,CA,Camas,comercial,250,56,194,0.7742,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,PA,El Palo,playa,120,62,58,0.4864,LIBRE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,AN,Av. de Andalucía,comercial,550,104,446,0.8103,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,TE,Tejón y Rodríguez,centro,100,15,85,0.8521,LLENO
2026-05-19 17:00:00,2026-05-19,17,0,1,0,AL,Alcazaba,centro,200,37,163,0.8128,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,SJ,San Juan de la Cruz,comercial,450,95,355,0.788,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,CY,Carlos Haya,hospital,400,96,304,0.761,DISPONIBLE
2026-05-19 17:00:00,2026-05-19,17,0,1,0,PB,Pío Baroja,playa,200,106,94,0.4679,LIBRE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,CE,Cervantes,centro,400,63,337,0.8418,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,MA,Pz. de la Marina,centro,180,27,153,0.8512,LLENO
2026-05-19 17:30:00,2026-05-19,17,30,1,0,CA,Camas,comercial,250,67,183,0.7315,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,PA,El Palo,playa,120,63,57,0.4766,LIBRE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,AN,Av. de Andalucía,comercial,550,105,445,0.8087,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,TE,Tejón y Rodríguez,centro,100,15,85,0.8476,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,AL,Alcazaba,centro,200,38,162,0.8081,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,SJ,San Juan de la Cruz,comercial,450,101,349,0.7755,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,CY,Carlos Haya,hospital,400,96,304,0.7595,DISPONIBLE
2026-05-19 17:30:00,2026-05-19,17,30,1,0,PB,Pío Baroja,playa,200,97,103,0.5147,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,CE,Cervantes,centro,400,76,324,0.8093,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,MA,Pz. de la Marina,centro,180,28,152,0.8439,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,CA,Camas,comercial,250,56,194,0.7765,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,PA,El Palo,playa,120,62,58,0.486,LIBRE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,AN,Av. de Andalucía,comercial,550,108,442,0.8038,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,TE,Tejón y Rodríguez,centro,100,16,84,0.8371,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,AL,Alcazaba,centro,200,36,164,0.821,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,SJ,San Juan de la Cruz,comercial,450,99,351,0.7803,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,CY,Carlos Haya,hospital,400,131,269,0.672,DISPONIBLE
2026-05-19 18:00:00,2026-05-19,18,0,1,0,PB,Pío Baroja,playa,200,103,97,0.4864,LIBRE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,CE,Cervantes,centro,400,91,309,0.7728,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,MA,Pz. de la Marina,centro,180,22,158,0.878,LLENO
2026-05-19 18:30:00,2026-05-19,18,30,1,0,CA,Camas,comercial,250,49,201,0.8041,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,PA,El Palo,playa,120,64,56,0.4645,LIBRE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,AN,Av. de Andalucía,comercial,550,97,453,0.8227,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,TE,Tejón y Rodríguez,centro,100,10,90,0.9022,LLENO
2026-05-19 18:30:00,2026-05-19,18,30,1,0,AL,Alcazaba,centro,200,37,163,0.8141,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,SJ,San Juan de la Cruz,comercial,450,82,368,0.8187,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,CY,Carlos Haya,hospital,400,130,270,0.6744,DISPONIBLE
2026-05-19 18:30:00,2026-05-19,18,30,1,0,PB,Pío Baroja,playa,200,104,96,0.4786,LIBRE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,CE,Cervantes,centro,400,105,295,0.7383,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,MA,Pz. de la Marina,centro,180,31,149,0.8257,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,CA,Camas,comercial,250,59,191,0.763,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,PA,El Palo,playa,120,73,47,0.3932,LIBRE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,AN,Av. de Andalucía,comercial,550,110,440,0.7992,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,TE,Tejón y Rodríguez,centro,100,15,85,0.8485,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,AL,Alcazaba,centro,200,39,161,0.8064,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,SJ,San Juan de la Cruz,comercial,450,102,348,0.7726,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,CY,Carlos Haya,hospital,400,121,279,0.6971,DISPONIBLE
2026-05-19 19:00:00,2026-05-19,19,0,1,0,PB,Pío Baroja,playa,200,116,84,0.4196,LIBRE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,CE,Cervantes,centro,400,113,287,0.7185,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,MA,Pz. de la Marina,centro,180,32,148,0.8206,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,CA,Camas,comercial,250,49,201,0.8031,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,PA,El Palo,playa,120,75,45,0.3764,LIBRE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,AN,Av. de Andalucía,comercial,550,102,448,0.8152,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,TE,Tejón y Rodríguez,centro,100,20,80,0.796,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,AL,Alcazaba,centro,200,36,164,0.8218,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,SJ,San Juan de la Cruz,comercial,450,111,339,0.7527,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,CY,Carlos Haya,hospital,400,123,277,0.6937,DISPONIBLE
2026-05-19 19:30:00,2026-05-19,19,30,1,0,PB,Pío Baroja,playa,200,107,93,0.4642,LIBRE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,CE,Cervantes,centro,400,133,267,0.6667,DISPONIBLE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,MA,Pz. de la Marina,centro,180,31,149,0.8278,DISPONIBLE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,CA,Camas,comercial,250,75,175,0.699,DISPONIBLE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,PA,El Palo,playa,120,77,43,0.3607,LIBRE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,AN,Av. de Andalucía,comercial,550,121,429,0.7808,DISPONIBLE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,TE,Tejón y Rodríguez,centro,100,28,72,0.7188,DISPONIBLE
2026-05-19 20:00:00,2026-05-19,20,0,1,0,AL,Alcazaba,centro,200,52,148,0.7392,DISPONIBLE
